,open,high,low,close,psar,sma10,sma20,sma50,sma100,sma200,Volume,RSI,BBW,BBH,bbl
151,124.17,124.17,124.1,124.1,126.3734086,125.27950000000007,125.31975000000004,124.04149999999998,120.62484999999998,NaN,400,43.924294327296536,0.027106297,3.1334225808927414,0.009480802
152,124.13,124.13,123.93,124,126.2572723,125.09650000000008,125.26925000000003,124.11229999999999,120.73424999999999,NaN,400,43.18200418743968,0.028577027171160695,3.0371388514336797,0.009480802
153,124.42,124.44,124.38,124.38,126.1457814,124.9395000000001,125.23175000000003,124.19009999999999,120.84704999999998,NaN,2000,46.85720893240505,0.029241226411171595,2.9190805763052423,0.009480802
154,122.79,122.79,122.79,122.79,126.03875014651904,124.5645000000001,125.12425000000003,124.23369999999998,120.93494999999999,NaN,100,36.282073499506026,0.033838076806670364,2.784702728205911,0.009480802
155,123.52,123.66,123.52,123.66,125.84382513772789,124.26250000000007,125.05475000000004,124.28949999999999,121.02965,NaN,580,43.76122279971724,0.035365842,2.6406325369068147,0.009480802
156,123.57,123.9,123.57,123.9,125.66059562946421,124.05650000000007,124.98575000000002,124.3475,121.15664999999998,NaN,200,45.656255887488946,0.036234479,2.4906232892861264,0.009480802
157,123.86,123.86,123.86,123.86,125.48835989169636,123.83450000000008,124.91275000000003,124.39529999999999,121.28925,NaN,500,45.38178522087992,0.036989956420223805,2.334297635649456,0.009480802
158,124.75,124.75,124.75,124.75,125.32645829819458,123.92500000000004,124.87525000000001,124.4571,121.43674999999999,NaN,100,52.25885142713938,0.036760067,2.174033100944427,0.009480802
159,125.29,125.29,125.29,125.29,122.79,124.10700000000004,124.87425,124.5093,121.58194999999999,NaN,100,55.888047421552734,0.03674849,2.009313152996671,0.009480802
160,125.12,125.43,125.12,125.43,122.84,124.21600000000005,124.84625000000001,124.5529,121.71754999999999,NaN,500,56.804841068594854,0.036086135,1.8381902069802218,0.009480802
161,125.34,125.42,125.34,125.42,122.9436,124.34800000000004,124.81374999999998,124.60489999999999,121.86195,NaN,1700,56.71417108233293,0.035239226670067264,1.6598844254598668,0.009480802
162,125.63,125.63,125.13,125.13,123.043056,124.46100000000006,124.77874999999999,124.65589999999999,122.01295,NaN,1500,54.02123886728701,0.034544387,1.458441509825468,0.009480802
163,125.99,125.99,125.99,125.99,123.19827264000001,124.62200000000004,124.78074999999998,124.74509999999998,122.16384999999998,NaN,1000,60.07546739409413,0.034614575,1.2403129643782456,0.009480802
164,125.99,125.99,125.99,125.99,123.42161082880001,124.94200000000004,124.75324999999998,124.8303,122.30625,NaN,200,60.07546739409413,0.033376574092310735,0.9887046263506111,0.009480802
165,127.14,127.14,126.91,126.91,123.627082,125.26700000000002,124.76474999999998,124.91709999999999,122.44535,NaN,316,65.68186579062052,0.034086995,0.6923857658817694,0.009480802
166,127.62,127.62,127.59,127.59,123.9783737662464,125.63600000000001,124.84624999999997,125.0133,122.58965,NaN,338,69.13215996615793,0.038599871,0.15666354336777338,0.009480802
167,127.42,127.42,127.42,127.42,124.41536891429683,125.992,124.91324999999995,125.1015,122.69715000000001,NaN,150,67.31020326880625,0.04177723,0.15666354336777338,0.009480802
168,127.535,127.535,127.535,127.535,124.79992464458121,126.27050000000001,125.09774999999995,125.16919999999999,122.7925,NaN,100,67.92601011785865,0.044703813349141114,0.15666354336777338,0.009480802
169,127.53,127.53,127.53,127.53,125.13833368723147,126.49449999999999,125.30074999999995,125.2378,122.8843,NaN,100,67.86614934,0.046004308,0.15666354336777338,0.009480802
170,127.21,127.21,127.21,127.21,125.43613364476369,126.67249999999999,125.44424999999994,125.279,122.9458,NaN,100,63.98003667775945,0.047212399,0.15666354336777338,0.009480802
171,127.16,127.16,127.16,127.16,125.69819760739205,126.84649999999999,125.59724999999995,125.3282,123.0151,NaN,100,63.369450694050194,0.047513064855237354,0.15666354336777338,0.009480802
