open,high,low,close,psar,sma10,sma20,sma50,sma100,sma200,Volume,RSI,BBW,bbhj,bbl
228.98,229.89,228.62,229.79,232.08745019816183,230.39399999999975,230.31200000000047,224.6699000000004,227.79955000000012,228.9472249999997,7500,56.51662985085492,0.0127222552575849,0.094005314,0.0127222552575849
229.91,231.39,229.91,231.18,231.7780541823089,230.4859999999998,230.3835000000005,224.9070000000004,227.73395000000016,228.9566749999997,13794,62.54387724598333,0.0129154825446953,0.094005314,0.0127222552575849
231.0,231.0,230.13,230.65,231.4934098477242,230.56499999999977,230.4220000000005,225.1480000000004,227.6628500000001,228.96177499999973,6713,59.175773079897695,0.0127889640140253,0.094005314,0.0127222552575849
230.75,231.5,230.165,231.5,228.22,230.68049999999977,230.4900000000005,225.4274000000004,227.60015000000013,228.9721749999997,10913,62.64971368304036,0.01335553699523,0.094005314,0.0127222552575849
231.58,232.19,230.93,232.19,228.2856,230.84149999999977,230.6020000000005,225.7116000000004,227.5518500000001,228.98817499999976,12645,65.23584706125831,0.0146120936281165,0.094005314,0.0127222552575849
232.28,233.3,231.02,231.19,228.441776,230.80699999999973,230.68100000000052,225.97520000000037,227.5035500000001,229.0183749999997,16234,58.87356509772757,0.0142089490818131,0.094005314,0.0127222552575849
231.17,231.61,230.17,230.4,228.7332694,230.67599999999976,230.6985000000005,226.20900000000037,227.4543500000001,229.04827499999973,14208,54.36289603061029,0.0140347249188125,0.094005314,0.0127222552575849
230.34,230.34,227.84,227.84,233.3,230.32499999999976,230.5910000000005,226.39360000000036,227.3735500000001,229.06257499999973,19424,42.89414337224318,0.0175802205975553,0.094005314,0.0127222552575849
227.33,227.59,226.64,226.64,233.1908,230.0249999999997,230.4005000000005,226.5548000000003,227.2829500000001,229.0625249999997,9100,38.7656925707724,0.023099606,0.094005314,0.0127222552575849
226.72,227.26,225.75,226.81,232.928768,229.81899999999973,230.1710000000005,226.70000000000036,227.20635000000013,229.0577749999997,22013,39.65183904349187,0.0264260113521428,0.094005314,0.0127222552575849
227.4,227.8,226.32,226.32,232.49804192,229.47199999999972,229.93300000000053,226.81020000000032,227.12955000000008,229.04532499999976,12048,37.94723813,0.029908879,0.094005314,0.0127222552575849
226.29,227.02,225.59,226.28,232.0931594048,228.9819999999997,229.7340000000005,226.91940000000037,227.0443500000001,229.03287499999976,18343,37.80436520527599,0.032935371,0.094005314,0.0127222552575849
228.04,230.76,227.99,228.5,231.5729067,228.7669999999997,229.6660000000005,227.09180000000032,226.9813500000001,229.03237499999975,44650,49.22944694166263,0.033269102,0.094005314,0.0127222552575849
228.54,228.59,226.79,227.21,231.09427412022276,228.3379999999997,229.5092500000005,227.21740000000037,226.9200500000001,229.02557499999975,15573,44.15382608938171,0.034430957,0.094005314,0.0127222552575849
227.2,231.43,227.13,231.35,225.59,228.2539999999997,229.54775000000052,227.42740000000035,226.8921500000001,229.02712499999976,16422,58.82570420432067,0.034909599,0.094005314,0.0127222552575849
231.61,233.2,231.55,231.65,225.7068,228.29999999999973,229.55350000000055,227.65740000000037,226.87165000000007,229.04552499999977,16090,59.65290352629506,0.0350106967703493,0.094005314,0.0127222552575849
231.43,233.77,231.24,232.6,226.006528,228.5199999999997,229.59800000000055,227.9244000000003,226.8561500000001,229.07082499999976,14804,62.23994639745674,0.0359853751983855,0.094005314,0.0127222552575849
232.56,233.31,231.84,232.37,226.4723363,228.97299999999973,229.64900000000057,228.18160000000032,226.8166500000001,229.1052249999997,15205,61.21653790268744,0.036926694,0.094005314,0.0127222552575849
232.45,233.26,232.12,233.05,226.9101961,229.61399999999972,229.81950000000057,228.45860000000036,226.7964500000001,229.15187499999973,25788,63.14597444805472,0.039088986,0.094005314,0.0127222552575849
232.31,233.21,229.81,230.31,227.3217844,229.9639999999997,229.89150000000055,228.67580000000032,226.7451500000001,229.1825249999997,13789,51.93442606519177,0.0389283624546712,0.094005314,0.0127222552575849
230.53,230.74,228.07,228.53,227.70867731001087,230.1849999999997,229.8285000000006,228.8492000000003,226.69045000000008,229.1917249999997,12818,46.19616888063226,0.0392805918771922,0.094005314,0.0127222552575849
228.41,229.26,227.48,227.87,233.77,230.3439999999997,229.6630000000006,229.0056000000003,226.64125000000007,229.20527499999972,12394,44.24412791119555,0.0395898273384583,0.094005314,0.0127222552575849
227.39,227.44,225.31,226.02,233.6442,230.0959999999997,229.4315000000006,229.1150000000003,226.56175000000007,229.20592499999967,18327,39.23901845487916,0.041726756,0.094005314,0.0127222552575849
225.97,226.05,224.31,224.85,233.310832,229.85999999999976,229.0990000000006,229.1854000000003,226.47805000000008,229.19877499999973,16297,36.43203299165441,0.044353067,0.094005314,0.0127222552575849
225.0,225.15,223.13,224.23,232.7707821,229.14799999999977,228.70100000000065,229.2158000000003,226.4236500000001,229.18372499999973,21216,35.00307728754635,0.0462824110007532,0.094005314,0.0127222552575849
224.18,225.61,224.03,224.85,231.9995195,228.46799999999976,228.3840000000006,229.25300000000036,226.3755500000001,229.1760749999997,23096,37.637256137397706,0.04743025,0.094005314,0.0127222552575849
224.25,225.2,220.51,222.42,231.289958,227.44999999999973,227.98500000000064,229.24280000000036,226.3081500000001,229.17782499999973,20286,32.139441901468444,0.0518980651885262,0.094005314,0.0127222552575849
222.53,222.63,219.19,220.33,230.2119621572608,226.24599999999973,227.60950000000065,229.13660000000036,226.2179500000001,229.17787499999972,12490,28.30921401075497,0.059693631,0.094005314,0.0127222552575849
220.58,221.93,220.33,221.32,228.88932669838948,225.07299999999967,227.34350000000063,229.02920000000037,226.13115000000008,229.1832749999997,10775,32.41779839144674,0.064401169,0.094005314,0.0127222552575849
221.16,223.44,221.16,222.8,227.72540749458275,224.3219999999997,227.14300000000063,228.92180000000036,226.0664500000001,229.1933249999997,9805,38.12658921629335,0.066768601,0.094005314,0.0127222552575849
223.08,224.25,223.08,224.02,226.7011585952328,223.87099999999973,227.02800000000065,228.83040000000037,226.00795000000008,229.21267499999968,8517,42.44272240174848,0.067818342,0.094005314,0.0127222552575849
224.13,224.83,223.29,223.87,225.79981956380487,223.4709999999997,226.90750000000065,228.7128000000004,225.9719500000001,229.2398749999997,10651,42.05428845173795,0.068890978,0.094005314,0.0127222552575849
224.36,224.82,222.66,222.66,225.0066412161483,223.1349999999997,226.61550000000065,228.56840000000037,225.90915000000007,229.26192499999968,22600,38.95702249586566,0.070520777,0.094005314,0.0127222552575849
224.79,226.36,224.65,226.27,219.19,223.27699999999973,226.56850000000065,228.49100000000035,225.8885500000001,229.28232499999973,24800,50.63774520132736,0.070504662,0.094005314,0.0127222552575849
226.31,227.02,224.94,226.0,219.3334,223.45399999999975,226.30100000000067,228.41200000000035,225.8606500000001,229.2982249999997,15038,49.869133358886415,0.06788382,0.094005314,0.0127222552575849
225.9,226.955,225.31,225.91,219.640864,223.55999999999975,226.01400000000064,228.3380000000004,225.8253500000001,229.31232499999973,14847,49.59888191213585,0.064408301,0.094005314,0.0127222552575849
225.6,226.29,225.14,225.57,219.93602944000003,223.87499999999977,225.66250000000068,228.2484000000004,225.77645000000007,229.3181749999997,9800,48.52894506,0.058687481,0.094005314,0.0127222552575849
225.41,225.92,224.13,225.56,220.21938826240003,224.39799999999977,225.32200000000063,228.15980000000036,225.72135000000011,229.32752499999967,11639,48.49580934875252,0.0520512629728246,0.094005314,0.0127222552575849
225.51,227.19,225.51,226.64,220.49141273190403,224.92999999999975,225.00150000000068,228.08360000000036,225.6737500000001,229.35467499999973,15200,52.28509941433548,0.042051183,0.094005314,0.0127222552575849
226.56,227.21,226.22,226.5,220.8933279679898,225.29999999999976,224.8110000000007,227.98560000000035,225.6338500000001,229.3754249999997,25601,51.75354909236858,0.036732685,0.094005314,0.0127222552575849
228.51,229.1,227.22,228.21,221.3986617305506,225.71899999999977,224.7950000000007,227.92820000000032,225.6281500000001,229.3899749999997,15691,57.444385156769975,0.03624005,0.094005314,0.0127222552575849
228.14,229.32,228.08,228.16,222.16879555749557,226.14799999999977,224.8095000000007,227.88620000000031,225.6228500000001,229.39837499999973,12143,57.23181280208436,0.0366424344128882,0.094005314,0.0127222552575849
228.28,229.76,228.28,229.61,223.02694009059607,226.84299999999976,224.98900000000071,227.8812000000003,225.63405000000012,229.41382499999972,14496,61.66245041325831,0.040882574,0.094005314,0.0127222552575849
229.67,230.45,229.59,229.86,223.96956847791265,227.20199999999977,225.23950000000067,227.8715000000003,225.6399500000001,229.43077499999973,6827,62.38597269913303,0.0449635088185809,0.094005314,0.0127222552575849
229.88,230.09,228.73,228.81,225.0064375214466,227.4829999999998,225.4685000000007,227.8361000000003,225.6406500000001,229.4428249999997,4941,57.47944659285869,0.046751374,0.094005314,0.0127222552575849
228.48,229.27,228.33,228.81,225.87740751801516,227.77299999999977,225.66650000000067,227.78160000000028,225.7294500000001,229.4494249999997,15643,57.47944659,0.048362528,0.094005314,0.0127222552575849
228.8,229.53,227.82,227.83,226.6090223151327,227.9989999999998,225.93700000000072,227.7040000000003,225.7954500000001,229.4489749999997,9152,52.96999969721315,0.047101828,0.094005314,0.0127222552575849
229.0,229.52,227.22,227.22,230.45,228.1649999999998,226.28150000000068,227.62140000000028,225.85735000000008,229.44447499999973,13104,50.32351081720103,0.0413433352042277,0.094005314,0.0127222552575849
227.26,227.26,225.88,226.8,230.3854,228.1809999999998,226.55550000000068,227.56460000000027,225.9238500000001,229.4380749999997,9000,48.52581151913614,0.036086684,0.094005314,0.0127222552575849
226.73,227.18,226.29,226.36,230.205184,228.16699999999983,226.73350000000067,227.51440000000028,225.99095000000008,229.4228749999997,7800,46.64585733236581,0.032733147,0.094005314,0.0127222552575849
226.47,226.86,225.72,226.15,230.0321766,227.96099999999984,226.84000000000069,227.44160000000028,226.05575000000007,229.4062749999997,9450,45.73515609592642,0.03094745,0.094005314,0.0127222552575849
226.3,227.28,225.6,225.6,229.7734460416,227.70499999999984,226.92650000000063,227.3300000000003,226.11850000000007,229.38192499999977,6000,43.34810851130188,0.029009338,0.094005314,0.0127222552575849
225.93,226.3,225.66,226.29,229.4395704,227.37299999999985,227.1080000000007,227.24280000000036,226.1954000000001,229.36412499999977,12124,47.07978186254061,0.0235355982010354,0.094005314,0.0127222552575849
226.14,226.98,226.06,226.53,229.13240472961024,227.03999999999985,227.1210000000007,227.14340000000036,226.28540000000004,229.35352499999976,14096,48.35408289420501,0.0234115114997015,0.094005314,0.0127222552575849
217.83,218.93,210.5,211.25,228.8498123512414,225.28399999999985,226.38350000000068,226.72460000000032,226.21810000000005,229.25822499999973,76538,18.23993729338001,0.065530242,0.094005314,0.0127222552575849
211.22,211.8,208.41,208.68,227.01483111611728,223.27099999999984,225.5220000000007,226.27440000000036,226.12480000000008,229.15342499999971,51546,16.390942170180608,0.094973091,0.094973091,0.0127222552575849
208.63,209.08,206.94,208.46,224.7822513821832,221.33399999999975,224.66650000000067,225.83560000000037,226.02230000000003,229.04807499999973,29681,16.239184419992142,0.1160630489157681,0.1160630489157681,0.0127222552575849
208.63,208.64,207.26,207.31,222.28433618867757,219.3429999999998,223.75400000000067,225.42500000000032,225.9093000000001,228.9399749999997,26761,15.434722255372336,0.13459383,0.13459383,0.0127222552575849
207.33,207.9,206.82,207.85,220.13612912226267,217.4479999999998,222.81450000000072,225.0492000000003,225.80200000000008,228.8365249999997,26931,17.50138063238066,0.1480734290445817,0.1480734290445817,0.0127222552575849
207.88,208.1,206.1,206.19,218.00554846270063,215.4309999999998,221.79900000000072,224.63680000000036,225.66840000000008,228.7208749999997,21395,16.19141353,0.1614467477507069,0.1614467477507069,0.0127222552575849
206.0,207.645,205.51,207.13,215.8625497394145,213.52899999999983,220.74500000000077,224.25300000000036,225.53160000000008,228.60887499999973,36807,19.849860874441504,0.16972839494998,0.16972839494998,0.0127222552575849
206.79,207.75,204.44,204.74,213.7920397915316,211.4429999999998,219.57400000000075,223.8222000000003,225.3708000000001,228.47457499999976,37826,17.730591126952916,0.1788824152230234,0.1788824152230234,0.0127222552575849
204.8,205.63,204.15,205.34,211.9216318332253,209.3479999999998,218.36050000000077,223.3590000000003,225.22540000000004,228.35712499999977,30015,20.03865020447907,0.1832235316639793,0.1832235316639793,0.0127222552575849
205.28,207.55,205.28,206.11,210.36730546658023,207.3059999999998,217.17300000000077,222.9370000000003,225.0772000000001,228.24412499999977,25634,23.023290808891744,0.1837475256627481,0.1837475256627481,0.0127222552575849
206.0,206.0,204.41,205.04,209.12384437326415,206.6849999999998,215.9845000000007,222.41080000000028,224.91910000000007,228.12632499999972,22234,21.80527950141152,0.1839931093981147,0.1839931093981147,0.0127222552575849
204.85,205.06,202.78,203.01,208.12907549861131,206.1179999999998,214.69450000000077,221.83800000000028,224.7477000000001,227.99102499999972,23696,19.678277293801187,0.1837133240522149,0.1839931093981147,0.0127222552575849
202.88,203.52,201.37,201.43,207.05926039888908,205.4149999999998,213.37450000000072,221.21460000000027,224.56950000000003,227.84767499999973,49972,18.19094731645613,0.1833493245265293,0.1839931093981147,0.0127222552575849
201.45,202.41,200.72,202.23,205.9214083191113,204.90699999999975,212.12500000000077,220.6118000000003,224.39670000000007,227.70857499999977,24247,21.42911606908032,0.1796078613041476,0.1839931093981147,0.0127222552575849
203.05,204.55,201.76,202.83,204.88112665528905,204.4049999999998,210.92650000000071,220.00740000000027,224.2330000000001,227.56757499999972,19116,23.863217,0.1726011796527115,0.1839931093981147,0.0127222552575849
203.48,203.87,202.67,203.3,204.55,204.1159999999998,209.7735000000007,219.4672000000003,224.07150000000004,227.42172499999973,15281,25.802309922969528,0.1623677687358088,0.1839931093981147,0.0127222552575849
203.44,204.41,203.39,203.86,200.72,203.78899999999985,208.6590000000007,218.9738000000003,223.91150000000007,227.2673749999998,15745,28.15034006127466,0.1479996589949125,0.1839931093981147,0.0127222552575849
203.96,203.98,203.04,203.11,200.7938,203.6259999999998,207.53450000000072,218.47860000000028,223.74210000000005,227.11537499999977,9090,26.92156739233863,0.1300513496785837,0.1839931093981147,0.0127222552575849
202.84,203.22,202.54,202.96,200.866124,203.38799999999975,206.3680000000007,218.0174000000003,223.56620000000007,226.95877499999975,14719,26.67081855883808,0.1018778087309851,0.1839931093981147,0.0127222552575849
203.0,203.0,201.67,202.38,200.93700152,203.01499999999984,205.16050000000072,217.5680000000003,223.37670000000008,226.80202499999973,20074,25.67502155580121,0.0502333210600473,0.1839931093981147,0.0127222552575849
202.76,204.1,202.56,202.93,201.0064615,202.8039999999998,204.74450000000076,217.1420000000003,223.17890000000003,226.64452499999973,33640,28.404862702379877,0.043068288,0.1839931093981147,0.0127222552575849
203.88,205.48,203.61,205.34,201.074532259808,203.0369999999998,204.57750000000075,216.7518000000003,223.00240000000005,226.48657499999976,15131,38.98057714230856,0.0394710959981563,0.1839931093981147,0.0127222552575849
205.41,205.97,204.45,204.605,201.2507509694157,203.35449999999983,204.3847500000007,216.39550000000028,222.8191500000001,226.32919999999976,17712,37.17691766183131,0.0354684666115364,0.1839931093981147,0.0127222552575849
204.58,206.3,204.45,206.3,201.53390591125077,203.7614999999998,204.3342500000007,216.11490000000023,222.62575000000004,226.18024999999977,12100,43.65208748,0.0341171906580724,0.1839931093981147,0.0127222552575849
206.18,206.2,204.94,205.25,201.91519343835068,204.00349999999983,204.2042500000007,215.79350000000028,222.41135000000008,226.02949999999976,6665,40.84367427548082,0.0306257037434567,0.1839931093981147,0.0127222552575849
205.36,207.0,202.93,205.05,202.26597796328264,204.1784999999998,204.14725000000072,215.43850000000032,222.18015000000003,225.87709999999976,19143,40.31167358297808,0.0295845971133107,0.1839931093981147,0.0127222552575849
205.14,205.34,199.91,200.61,207.0,203.8534999999998,203.82125000000076,214.9703000000003,221.90035000000003,225.7008999999998,26307,30.73931033236701,0.030112125,0.1839931093981147,0.0127222552575849
200.74,202.11,200.36,201.47,207.0,203.6894999999998,203.65775000000076,214.52230000000029,221.61755000000005,225.52469999999977,19742,34.00804379451654,0.0314362016518837,0.1839931093981147,0.0127222552575849
200.15,200.49,198.61,199.16,206.8582,203.30949999999984,203.34875000000076,214.0523000000003,221.31035000000003,225.33399999999972,26547,29.92300558681262,0.035929433,0.1839931093981147,0.0127222552575849
199.15,199.74,197.53,197.58,206.528272,202.82949999999985,202.92225000000076,213.47850000000028,220.98475000000005,225.13009999999971,14745,27.490638650186117,0.041522095,0.1839931093981147,0.0127222552575849
197.64,197.88,195.96,197.83,205.98837568,202.31949999999983,202.5617500000007,212.91510000000028,220.66355000000007,224.92104999999972,20149,28.481268220283766,0.045800562,0.1839931093981147,0.0127222552575849
197.91,198.0,196.52,197.0,205.1861056256,201.48549999999983,202.26125000000076,212.33690000000027,220.33745000000008,224.70239999999976,9160,27.154829896314737,0.051668061,0.1839931093981147,0.0127222552575849
196.59,196.87,193.69,195.92,204.448017175552,200.61699999999985,201.98575000000076,211.74390000000028,219.99615000000009,224.48159999999973,17963,25.49123003309857,0.058498329,0.1839931093981147,0.0127222552575849
196.02,198.16,195.31,197.53,203.3722154579968,199.73999999999984,201.75075000000072,211.18330000000023,219.6715500000001,224.26654999999977,23041,32.16319809420712,0.061622747,0.1839931093981147,0.0127222552575849
197.49,198.02,195.65,197.14,202.40399391219717,198.92899999999983,201.4662500000007,210.5933000000003,219.33845000000008,224.05069999999975,21129,31.429020997378828,0.064592918,0.1839931093981147,0.0127222552575849
197.31,200.47,197.17,199.24,201.53259452097743,198.34799999999987,201.2632500000007,210.04810000000032,219.0168500000001,223.85634999999976,30029,39.444582984446384,0.064775463,0.1839931093981147,0.0127222552575849
199.19,199.37,197.8,198.48,200.74833506887967,198.13499999999985,200.9942500000007,209.4535000000003,218.6908500000001,223.65504999999976,10377,37.72583777457472,0.064794366,0.1839931093981147,0.0127222552575849
198.97,199.24,196.81,196.81,200.47,197.66899999999984,200.67925000000076,208.8265000000003,218.3563500000001,223.44274999999973,12280,34.19944448979892,0.066565366,0.1839931093981147,0.0127222552575849
196.67,197.66,196.44,197.16,199.792,197.46899999999988,200.38925000000071,208.1775000000003,218.02935000000008,223.23504999999972,34442,35.55897987715828,0.067478745,0.1839931093981147,0.0127222552575849
197.29,197.97,196.59,196.97,199.24,197.40799999999987,200.11875000000072,207.5197000000003,217.6956000000001,223.02349999999973,14039,35.134588966983046,0.06848975,0.1839931093981147,0.0127222552575849
196.8,197.32,195.27,195.27,198.685,197.15199999999987,199.73575000000076,206.84890000000036,217.34250000000003,222.8063999999997,11119,31.510850029247425,0.070448515,0.1839931093981147,0.0127222552575849
195.21,195.6,194.32,194.53,198.1855,196.90499999999983,199.19525000000075,206.1633000000003,216.97245000000007,222.58559999999977,16306,30.05758893226458,0.069175919,0.1839931093981147,0.0127222552575849
193.79,194.55,191.42,192.47,197.73595,196.55999999999983,198.58850000000072,205.4561000000003,216.58005000000009,222.34969999999976,26616,26.40655802285626,0.070633287,0.1839931093981147,0.0127222552575849
192.79,195.13,192.02,192.09,196.978036,196.01599999999988,197.87800000000072,204.7535000000003,216.18745000000007,222.11619999999976,13621,25.78437376793508,0.06683193,0.1839931093981147,0.0127222552575849
192.47,192.71,191.14,191.6,196.3110717,195.46199999999988,197.19550000000072,204.0495000000003,215.8070500000001,221.8851999999998,14269,24.967455384402516,0.063234487,0.1839931093981147,0.0127222552575849
191.77,191.95,189.8,189.85,195.5871216,194.52299999999988,196.43550000000076,203.31930000000028,215.41685000000004,221.6451999999998,16781,22.255480247775797,0.060246971,0.1839931093981147,0.0127222552575849
190.82,192.89,190.32,190.74,194.6611822,193.74899999999988,195.94200000000075,202.6111000000003,215.0263500000001,221.41294999999977,18915,26.62084719,0.0621234321144814,0.1839931093981147,0.0127222552575849
191.55,192.17,189.58,192.16,193.8833930325709,193.28399999999988,195.47650000000075,201.94230000000027,214.63615000000004,221.1850499999998,21548,33.07748256952313,0.058708294,0.1839931093981147,0.0127222552575849
192.2,195.47,192.18,194.68,189.58,193.0359999999999,195.25250000000077,201.31010000000032,214.27645000000007,220.96964999999983,12185,42.71131905005443,0.05623265,0.1839931093981147,0.0127222552575849
194.8,196.19,194.61,194.83,189.58,192.8219999999999,195.11500000000075,200.6761000000003,213.9097500000001,220.7549499999998,6586,43.23513893633005,0.055213552,0.1839931093981147,0.0127222552575849
194.91,196.05,194.8,194.95,189.8444,192.78999999999988,194.97100000000077,200.3501000000003,213.5373500000001,220.5445999999998,9600,43.6788085271406,0.053756473,0.1839931093981147,0.0127222552575849
195.31,196.21,195.1,196.21,190.098224,192.95799999999988,194.93150000000077,200.1007000000003,213.18755000000013,220.34554999999983,10000,48.25227333737971,0.05325334,0.1839931093981147,0.0127222552575849
196.39,198.76,196.2,198.68,190.46493056000003,193.5789999999999,195.06950000000077,199.9051000000003,212.8703500000001,220.16234999999983,18430,55.82513212966796,0.0556665731115715,0.1839931093981147,0.0127222552575849
196.81,197.23,194.53,194.75,191.12853611520003,193.84499999999989,194.93050000000076,199.65390000000028,212.53945000000007,219.95649999999983,21936,44.63316248258773,0.054495329,0.1839931093981147,0.0127222552575849
194.51,197.7,194.48,197.66,191.73905322598404,194.4509999999999,194.95650000000077,199.45010000000028,212.2496500000001,219.76629999999983,15397,52.26454090482177,0.054979286,0.1839931093981147,0.0127222552575849
197.95,198.16,195.55,195.69,192.3007289679053,195.0349999999999,194.77900000000076,199.24010000000027,211.93845000000007,219.57239999999985,11350,47.49217981775408,0.051374968,0.1839931093981147,0.0127222552575849
195.54,196.83,195.49,195.815,192.8174706504729,195.5424999999999,194.64575000000076,199.0138000000003,211.63340000000008,219.3814749999998,12100,47.817774440592686,0.048671762,0.1839931093981147,0.0127222552575849
195.84,196.065,194.0,194.24,193.29287299843503,195.75049999999996,194.51725000000076,198.80380000000025,211.31300000000007,219.17867499999983,16818,44.10659467382526,0.0476396348447008,0.1839931093981147,0.0127222552575849
194.48,198.94,194.42,198.94,193.73024315856023,196.17649999999992,194.60625000000076,198.67580000000032,211.01740000000007,218.99937499999984,13215,55.26438154503067,0.0502969282704666,0.1839931093981147,0.0127222552575849
198.91,201.08,198.29,201.08,194.0,196.80149999999995,194.81175000000076,198.5752000000003,210.75610000000003,218.83807499999983,17827,59.25292668138543,0.057203968,0.1839931093981147,0.0127222552575849
202.0,202.77,201.08,201.16,194.42,197.4225,195.10625000000076,198.49760000000023,210.45420000000004,218.67317499999987,11389,59.39866116189231,0.063784804,0.1839931093981147,0.0127222552575849
200.74,201.64,199.62,201.14,195.589,197.91549999999995,195.43675000000076,198.4602000000003,210.1491000000001,218.51037499999984,9999,59.34151997530628,0.069025813,0.1839931093981147,0.0127222552575849
201.42,202.26,200.915,201.76,196.59434,198.22349999999997,195.90125000000077,198.4668000000003,209.8407000000001,218.34842499999985,7810,60.60666898832976,0.072815169,0.1839931093981147,0.0127222552575849
201.68,202.72,201.68,202.09,197.4589324,198.95749999999992,196.40125000000077,198.4640000000003,209.5379000000001,218.17727499999987,7608,61.29697614117626,0.075262701,0.1839931093981147,0.0127222552575849
201.96,204.0,201.83,203.51,198.2024819,199.54249999999996,196.99675000000076,198.47760000000028,209.2425000000001,218.0194749999999,10583,64.20378121667886,0.077785646,0.1839931093981147,0.0127222552575849
203.225,204.93,202.06,202.24,199.1300848,200.19749999999996,197.61625000000075,198.4564000000003,208.96180000000007,217.85347499999983,18273,59.87266663382489,0.073296366,0.1839931093981147,0.0127222552575849
202.09,202.29,201.3,202.29,200.1740695079232,200.84499999999997,198.1937500000008,198.42500000000027,208.69940000000005,217.6949249999998,6750,59.98710982416292,0.06846281,0.1839931093981147,0.0127222552575849
203.35,203.66,202.28,203.18,201.03013699649705,201.73899999999995,198.74475000000072,198.42640000000023,208.45250000000007,217.54687499999983,9859,62.06124662997447,0.065608149,0.1839931093981147,0.0127222552575849
202.94,202.96,201.4,202.3,204.93,202.07499999999996,199.12575000000075,198.41320000000024,208.21530000000007,217.38852499999987,16071,58.81484830090788,0.064428772,0.1839931093981147,0.0127222552575849
202.2,202.88,201.44,202.87,204.8594,202.25399999999996,199.52775000000076,198.42300000000023,207.99550000000008,217.23677499999985,10847,60.26473572783685,0.063089677,0.1839931093981147,0.0127222552575849
202.95,203.98,202.92,203.66,204.790212,202.50399999999996,199.9632500000008,198.43760000000023,207.78980000000007,217.10672499999987,10949,62.24839012430309,0.0617208402698691,0.1839931093981147,0.0127222552575849
203.66,204.39,202.62,202.62,204.7224078,202.65199999999996,200.28375000000077,198.38320000000024,207.56750000000008,216.97152499999984,4575,58.13395069969714,0.0601343064617647,0.1839931093981147,0.0127889640140253
202.43,203.38,202.43,203.2,204.6559596048,202.7959999999999,200.50975000000076,198.35510000000025,207.37530000000007,216.84172499999983,8784,59.73246643471117,0.060874531,0.1839931093981147,0.0127889640140253
203.21,203.65,202.35,203.64,204.5908404,202.95099999999996,200.95425000000077,198.30190000000024,207.20840000000004,216.71317499999984,7528,60.95055581818995,0.056106632930232,0.1839931093981147,0.01335553699523
200.69,201.59,199.88,200.83,204.52702360444997,202.68299999999996,201.11275000000077,198.21350000000024,207.00350000000003,216.56732499999987,21519,50.45377514576564,0.054025134,0.1839931093981147,0.0140347249188125
201.13,202.94,200.95,202.32,204.34114266027197,202.69099999999992,201.44425000000075,198.15890000000024,206.7987,216.43257499999984,6275,54.89002196,0.048112359,0.1839931093981147,0.0140347249188125
202.34,203.24,202.16,202.6,204.16269695386103,202.72199999999992,201.78350000000077,198.19870000000023,206.5845,216.29622499999988,6364,55.692873345844056,0.040809629,0.1839931093981147,0.0140347249188125
202.8,203.86,202.77,203.79,203.99138907570665,202.7829999999999,202.26100000000076,198.2451000000002,206.38370000000003,216.17782499999987,3788,59.03020915421981,0.0231158352735649,0.1839931093981147,0.0175802205975553
203.68,204.63,203.57,204.3,199.88,202.9829999999999,202.52900000000076,198.34790000000015,206.2001,216.05462499999987,12088,60.40664668273398,0.019258568,0.1839931093981147,0.019258568
204.29,205.0,202.95,203.77,199.975,203.07299999999992,202.66350000000077,198.4717000000002,205.97510000000003,215.9318249999999,22429,58.21768544851109,0.0187737836443268,0.1839931093981147,0.0187737836443268
203.43,205.05,203.05,204.79,200.176,203.18599999999992,202.84500000000077,198.6109000000002,205.7630000000001,215.81182499999989,36425,61.13648584469466,0.019569992,0.1839931093981147,0.0187737836443268
204.06,205.9,203.42,204.31,200.46844,203.3549999999999,203.00350000000077,198.7571000000002,205.54700000000008,215.68617499999985,14403,59.046088782112506,0.0189172923229085,0.1839931093981147,0.0187737836443268
203.98,204.08,202.56,203.37,200.9029648,203.3719999999999,203.08400000000077,198.90610000000024,205.32500000000007,215.5507249999999,7154,55.07462025070028,0.0181018809352825,0.1839931093981147,0.0181018809352825
203.28,205.06,202.36,202.57,201.302727616,203.2649999999999,203.10800000000077,199.00690000000023,205.0951000000001,215.40822499999987,12134,51.87662009809279,0.0177014157618808,0.1839931093981147,0.0177014157618808
202.58,202.66,200.91,201.4,205.9,203.32199999999992,203.00250000000077,199.09210000000024,204.84270000000004,215.25822499999987,14700,47.52978305891499,0.0190483455928844,0.1839931093981147,0.0177014157618808
201.41,202.46,201.1,202.28,205.8002,203.31799999999996,203.00450000000075,199.15290000000024,204.60050000000007,215.1171749999999,9543,50.86464081968633,0.0190178251240268,0.1839931093981147,0.0177014157618808
202.76,202.76,200.1,200.31,205.702396,203.0889999999999,202.9055000000008,199.18950000000024,204.32150000000004,214.9748249999999,20915,44.10639134791727,0.0221219278155552,0.1839931093981147,0.0177014157618808
200.3,201.04,200.1,200.16,205.47830016000003,202.72599999999997,202.75450000000075,199.2565000000002,204.04150000000004,214.83217499999992,19793,43.63103048408758,0.02502909,0.1839931093981147,0.0177014157618808
203.0,205.2,202.16,205.16,205.2631681536,202.81199999999995,202.8975000000008,199.41650000000016,203.797,214.7155249999999,24704,59.35579000000663,0.0269454558448465,0.1839931093981147,0.0177014157618808
